layer,text,value,uplink,fCode
3,X08   1 その他の明示された煙,火及び火炎への曝露,居住施設,201920,201840,V
3,X08   2 その他の明示された煙,火及び火炎への曝露,学校,施設及び公共の地域,201921,201840,V
3,X08   3 その他の明示された煙,火及び火炎への曝露,スポーツ施設及び競技施設,201922,201840,V
3,X08   4 その他の明示された煙,火及び火炎への曝露,街路及びハイウェイ,201923,201840,V
3,X08   5 その他の明示された煙,火及び火炎への曝露,商業及びサービス施設,201924,201840,V
3,X08   6 その他の明示された煙,火及び火炎への曝露,工業用地域及び建築現場,201925,201840,V
3,X08   7 その他の明示された煙,火及び火炎への曝露,農場,201926,201840,V
3,X08   8 その他の明示された煙,火及び火炎への曝露,その他の明示された場所,201927,201840,V
3,X08   9 その他の明示された煙,火及び火炎への曝露,詳細不明の場所,201928,201840,V
3,X09 詳細不明の煙,火及び火炎への曝露,201929,201840,V
3,X09   0 詳細不明の煙,火及び火炎への曝露,家(庭),201930,201840,V
3,X09   1 詳細不明の煙,火及び火炎への曝露,居住施設,201931,201840,V
3,X09   2 詳細不明の煙,火及び火炎への曝露,学校,施設及び公共の地域,201932,201840,V
3,X09   3 詳細不明の煙,火及び火炎への曝露,スポーツ施設及び競技施設,201933,201840,V
3,X09   4 詳細不明の煙,火及び火炎への曝露,街路及びハイウェイ,201934,201840,V
3,X09   5 詳細不明の煙,火及び火炎への曝露,商業及びサービス施設,201935,201840,V
3,X09   6 詳細不明の煙,火及び火炎への曝露,工業用地域及び建築現場,201936,201840,V
3,X09   7 詳細不明の煙,火及び火炎への曝露,農場,201937,201840,V
3,X09   8 詳細不明の煙,火及び火炎への曝露,その他の明示された場所,201938,201840,V
3,X09   9 詳細不明の煙,火及び火炎への曝露,詳細不明の場所,201939,201840,V
2,(X10-X19) 熱及び高温物質との接触(X10-X19),201940,200001,V
3,X10 高温の飲物,食物,油脂及び食用油との接触,201941,201940,V
3,X10   0 高温の飲物,食物,油脂及び食用油との接触,家(庭),201942,201940,V
3,X10   1 高温の飲物,食物,油脂及び食用油との接触,居住施設,201943,201940,V
3,X10   2 高温の飲物,食物,油脂及び食用油との接触,学校,施設及び公共の地域,201944,201940,V
3,X10   3 高温の飲物,食物,油脂及び食用油との接触,スポーツ施設及び競技施設,201945,201940,V
3,X10   4 高温の飲物,食物,油脂及び食用油との接触,街路及びハイウェイ,201946,201940,V
3,X10   5 高温の飲物,食物,油脂及び食用油との接触,商業及びサービス施設,201947,201940,V
3,X10   6 高温の飲物,食物,油脂及び食用油との接触,工業用地域及び建築現場,201948,201940,V
3,X10   7 高温の飲物,食物,油脂及び食用油との接触,農場,201949,201940,V
3,X10   8 高温の飲物,食物,油脂及び食用油との接触,その他の明示された場所,201950,201940,V
3,X10   9 高温の飲物,食物,油脂及び食用油との接触,詳細不明の場所,201951,201940,V
3,X11 蛇口からの熱湯との接触,201952,201940,V
3,X11   0 蛇口からの熱湯との接触,家(庭),201953,201940,V
3,X11   1 蛇口からの熱湯との接触,居住施設,201954,201940,V
3,X11   2 蛇口からの熱湯との接触,学校,施設及び公共の地域,201955,201940,V
3,X11   3 蛇口からの熱湯との接触,スポーツ施設及び競技施設,201956,201940,V
3,X11   4 蛇口からの熱湯との接触,街路及びハイウェイ,201957,201940,V
3,X11   5 蛇口からの熱湯との接触,商業及びサービス施設,201958,201940,V
3,X11   6 蛇口からの熱湯との接触,工業用地域及び建築現場,201959,201940,V
3,X11   7 蛇口からの熱湯との接触,農場,201960,201940,V
3,X11   8 蛇口からの熱湯との接触,その他の明示された場所,201961,201940,V
3,X11   9 蛇口からの熱湯との接触,詳細不明の場所,201962,201940,V
3,X12 その他の高温液体との接触,201963,201940,V
3,X12   0 その他の高温液体との接触,家(庭),201964,201940,V
3,X12   1 その他の高温液体との接触,居住施設,201965,201940,V
3,X12   2 その他の高温液体との接触,学校,施設及び公共の地域,201966,201940,V
3,X12   3 その他の高温液体との接触,スポーツ施設及び競技施設,201967,201940,V
3,X12   4 その他の高温液体との接触,街路及びハイウェイ,201968,201940,V
3,X12   5 その他の高温液体との接触,商業及びサービス施設,201969,201940,V
3,X12   6 その他の高温液体との接触,工業用地域及び建築現場,201970,201940,V
3,X12   7 その他の高温液体との接触,農場,201971,201940,V
3,X12   8 その他の高温液体との接触,その他の明示された場所,201972,201940,V
3,X12   9 その他の高温液体との接触,詳細不明の場所,201973,201940,V
3,X13 スチーム及び高温蒸気との接触,201974,201940,V
3,X13   0 スチーム及び高温蒸気との接触,家(庭),201975,201940,V
3,X13   1 スチーム及び高温蒸気との接触,居住施設,201976,201940,V
3,X13   2 スチーム及び高温蒸気との接触,学校,施設及び公共の地域,201977,201940,V
3,X13   3 スチーム及び高温蒸気との接触,スポーツ施設及び競技施設,201978,201940,V
3,X13   4 スチーム及び高温蒸気との接触,街路及びハイウェイ,201979,201940,V
3,X13   5 スチーム及び高温蒸気との接触,商業及びサービス施設,201980,201940,V
3,X13   6 スチーム及び高温蒸気との接触,工業用地域及び建築現場,201981,201940,V
3,X13   7 スチーム及び高温蒸気との接触,農場,201982,201940,V
3,X13   8 スチーム及び高温蒸気との接触,その他の明示された場所,201983,201940,V
3,X13   9 スチーム及び高温蒸気との接触,詳細不明の場所,201984,201940,V
3,X14 高温の空気及びガスとの接触,201985,201940,V
3,X14   0 高温の空気及びガスとの接触,家(庭),201986,201940,V
3,X14   1 高温の空気及びガスとの接触,居住施設,201987,201940,V
3,X14   2 高温の空気及びガスとの接触,学校,施設及び公共の地域,201988,201940,V
3,X14   3 高温の空気及びガスとの接触,スポーツ施設及び競技施設,201989,201940,V
3,X14   4 高温の空気及びガスとの接触,街路及びハイウェイ,201990,201940,V
3,X14   5 高温の空気及びガスとの接触,商業及びサービス施設,201991,201940,V
3,X14   6 高温の空気及びガスとの接触,工業用地域及び建築現場,201992,201940,V
3,X14   7 高温の空気及びガスとの接触,農場,201993,201940,V
3,X14   8 高温の空気及びガスとの接触,その他の明示された場所,201994,201940,V
3,X14   9 高温の空気及びガスとの接触,詳細不明の場所,201995,201940,V
3,X15 高温の家庭用具との接触,201996,201940,V
3,X15   0 高温の家庭用具との接触,家(庭),201997,201940,V
3,X15   1 高温の家庭用具との接触,居住施設,201998,201940,V
3,X15   2 高温の家庭用具との接触,学校,施設及び公共の地域,201999,201940,V
3,X15   3 高温の家庭用具との接触,スポーツ施設及び競技施設,202000,201940,V
3,X15   4 高温の家庭用具との接触,街路及びハイウェイ,202001,201940,V
3,X15   5 高温の家庭用具との接触,商業及びサービス施設,202002,201940,V
3,X15   6 高温の家庭用具との接触,工業用地域及び建築現場,202003,201940,V
3,X15   7 高温の家庭用具との接触,農場,202004,201940,V
3,X15   8 高温の家庭用具との接触,その他の明示された場所,202005,201940,V
3,X15   9 高温の家庭用具との接触,詳細不明の場所,202006,201940,V
3,X16 高温の暖房器具,ラジエーター及びパイプとの接触,202007,201940,V
3,X16   0 高温の暖房器具,ラジエーター及びパイプとの接触,家(庭),202008,201940,V
3,X16   1 高温の暖房器具,ラジエーター及びパイプとの接触,居住施設,202009,201940,V
3,X16   2 高温の暖房器具,ラジエーター及びパイプとの接触,学校,施設及び公共の地域,202010,201940,V
3,X16   3 高温の暖房器具,ラジエーター及びパイプとの接触,スポーツ施設及び競技施設,202011,201940,V
3,X16   4 高温の暖房器具,ラジエーター及びパイプとの接触,街路及びハイウェイ,202012,201940,V
3,X16   5 高温の暖房器具,ラジエーター及びパイプとの接触,商業及びサービス施設,202013,201940,V
3,X16   6 高温の暖房器具,ラジエーター及びパイプとの接触,工業用地域及び建築現場,202014,201940,V
3,X16   7 高温の暖房器具,ラジエーター及びパイプとの接触,農場,202015,201940,V
3,X16   8 高温の暖房器具,ラジエーター及びパイプとの接触,その他の明示された場所,202016,201940,V
3,X16   9 高温の暖房器具,ラジエーター及びパイプとの接触,詳細不明の場所,202017,201940,V
3,X17 高温のエンジン,機械及び器具との接触,202018,201940,V
3,X17   0 高温のエンジン,機械及び器具との接触,家(庭),202019,201940,V
3,X17   1 高温のエンジン,機械及び器具との接触,居住施設,202020,201940,V
3,X17   2 高温のエンジン,機械及び器具との接触,学校,施設及び公共の地域,202021,201940,V
3,X17   3 高温のエンジン,機械及び器具との接触,スポーツ施設及び競技施設,202022,201940,V
3,X17   4 高温のエンジン,機械及び器具との接触,街路及びハイウェイ,202023,201940,V
3,X17   5 高温のエンジン,機械及び器具との接触,商業及びサービス施設,202024,201940,V
3,X17   6 高温のエンジン,機械及び器具との接触,工業用地域及び建築現場,202025,201940,V
3,X17   7 高温のエンジン,機械及び器具との接触,農場,202026,201940,V
3,X17   8 高温のエンジン,機械及び器具との接触,その他の明示された場所,202027,201940,V
3,X17   9 高温のエンジン,機械及び器具との接触,詳細不明の場所,202028,201940,V
3,X18 その他の高温金属との接触,202029,201940,V
3,X18   0 その他の高温金属との接触,家(庭),202030,201940,V
3,X18   1 その他の高温金属との接触,居住施設,202031,201940,V
3,X18   2 その他の高温金属との接触,学校,施設及び公共の地域,202032,201940,V
3,X18   3 その他の高温金属との接触,スポーツ施設及び競技施設,202033,201940,V
3,X18   4 その他の高温金属との接触,街路及びハイウェイ,202034,201940,V
3,X18   5 その他の高温金属との接触,商業及びサービス施設,202035,201940,V
3,X18   6 その他の高温金属との接触,工業用地域及び建築現場,202036,201940,V
3,X18   7 その他の高温金属との接触,農場,202037,201940,V
3,X18   8 その他の高温金属との接触,その他の明示された場所,202038,201940,V
3,X18   9 その他の高温金属との接触,詳細不明の場所,202039,201940,V
3,X19 その他及び詳細不明の熱及び高温物質との接触,202040,201940,V
3,X19   0 その他及び詳細不明の熱及び高温物質との接触,家(庭),202041,201940,V
3,X19   1 その他及び詳細不明の熱及び高温物質との接触,居住施設,202042,201940,V
3,X19   2 その他及び詳細不明の熱及び高温物質との接触,学校,施設及び公共の地域,202043,201940,V
3,X19   3 その他及び詳細不明の熱及び高温物質との接触,スポーツ施設及び競技施設,202044,201940,V
3,X19   4 その他及び詳細不明の熱及び高温物質との接触,街路及びハイウェイ,202045,201940,V
3,X19   5 その他及び詳細不明の熱及び高温物質との接触,商業及びサービス施設,202046,201940,V
3,X19   6 その他及び詳細不明の熱及び高温物質との接触,工業用地域及び建築現場,202047,201940,V
3,X19   7 その他及び詳細不明の熱及び高温物質との接触,農場,202048,201940,V
3,X19   8 その他及び詳細不明の熱及び高温物質との接触,その他の明示された場所,202049,201940,V
3,X19   9 その他及び詳細不明の熱及び高温物質との接触,詳細不明の場所,202050,201940,V
2,(X20-X29) 有毒動植物との接触(X20-X29),202051,200001,V
3,X20 毒ヘビ及び毒トカゲとの接触,202052,202051,V
3,X20   0 毒ヘビ及び毒トカゲとの接触,家(庭),202053,202051,V
3,X20   1 毒ヘビ及び毒トカゲとの接触,居住施設,202054,202051,V
3,X20   2 毒ヘビ及び毒トカゲとの接触,学校,施設及び公共の地域,202055,202051,V
3,X20   3 毒ヘビ及び毒トカゲとの接触,スポーツ施設及び競技施設,202056,202051,V
3,X20   4 毒ヘビ及び毒トカゲとの接触,街路及びハイウェイ,202057,202051,V
3,X20   5 毒ヘビ及び毒トカゲとの接触,商業及びサービス施設,202058,202051,V
3,X20   6 毒ヘビ及び毒トカゲとの接触,工業用地域及び建築現場,202059,202051,V
3,X20   7 毒ヘビ及び毒トカゲとの接触,農場,202060,202051,V
3,X20   8 毒ヘビ及び毒トカゲとの接触,その他の明示された場所,202061,202051,V
3,X20   9 毒ヘビ及び毒トカゲとの接触,詳細不明の場所,202062,202051,V
3,X21 毒グモとの接触,202063,202051,V
3,X21   0 毒グモとの接触,家(庭),202064,202051,V
3,X21   1 毒グモとの接触,居住施設,202065,202051,V
3,X21   2 毒グモとの接触,学校,施設及び公共の地域,202066,202051,V
3,X21   3 毒グモとの接触,スポーツ施設及び競技施設,202067,202051,V
3,X21   4 毒グモとの接触,街路及びハイウェイ,202068,202051,V
3,X21   5 毒グモとの接触,商業及びサービス施設,202069,202051,V
3,X21   6 毒グモとの接触,工業用地域及び建築現場,202070,202051,V
3,X21   7 毒グモとの接触,農場,202071,202051,V
3,X21   8 毒グモとの接触,その他の明示された場所,202072,202051,V
3,X21   9 毒グモとの接触,詳細不明の場所,202073,202051,V
3,X22 サソリとの接触,202074,202051,V
3,X22   0 サソリとの接触,家(庭),202075,202051,V
3,X22   1 サソリとの接触,居住施設,202076,202051,V
3,X22   2 サソリとの接触,学校,施設及び公共の地域,202077,202051,V
3,X22   3 サソリとの接触,スポーツ施設及び競技施設,202078,202051,V
3,X22   4 サソリとの接触,街路及びハイウェイ,202079,202051,V
3,X22   5 サソリとの接触,商業及びサービス施設,202080,202051,V
3,X22   6 サソリとの接触,工業用地域及び建築現場,202081,202051,V
3,X22   7 サソリとの接触,農場,202082,202051,V
3,X22   8 サソリとの接触,その他の明示された場所,202083,202051,V
3,X22   9 サソリとの接触,詳細不明の場所,202084,202051,V
3,X23 スズメバチ,ジガバチ及びミツバチとの接触,202085,202051,V
3,X23   0 スズメバチ,ジガバチ及びミツバチとの接触,家(庭),202086,202051,V
3,X23   1 スズメバチ,ジガバチ及びミツバチとの接触,居住施設,202087,202051,V
3,X23   2 スズメバチ,ジガバチ及びミツバチとの接触,学校,施設及び公共の地域,202088,202051,V
3,X23   3 スズメバチ,ジガバチ及びミツバチとの接触,スポーツ施設及び競技施設,202089,202051,V
3,X23   4 スズメバチ,ジガバチ及びミツバチとの接触,街路及びハイウェイ,202090,202051,V
3,X23   5 スズメバチ,ジガバチ及びミツバチとの接触,商業及びサービス施設,202091,202051,V
3,X23   6 スズメバチ,ジガバチ及びミツバチとの接触,工業用地域及び建築現場,202092,202051,V
3,X23   7 スズメバチ,ジガバチ及びミツバチとの接触,農場,202093,202051,V
3,X23   8 スズメバチ,ジガバチ及びミツバチとの接触,その他の明示された場所,202094,202051,V
3,X23   9 スズメバチ,ジガバチ及びミツバチとの接触,詳細不明の場所,202095,202051,V
3,X24 ムカデ及び有毒ヤスデ(熱帯)との接触,202096,202051,V
3,X24   0 ムカデ及び有毒ヤスデ(熱帯)との接触,家(庭),202097,202051,V
3,X24   1 ムカデ及び有毒ヤスデ(熱帯)との接触,居住施設,202098,202051,V
3,X24   2 ムカデ及び有毒ヤスデ(熱帯)との接触,学校,施設及び公共の地域,202099,202051,V
3,X24   3 ムカデ及び有毒ヤスデ(熱帯)との接触,スポーツ施設及び競技施設,202100,202051,V
3,X24   4 ムカデ及び有毒ヤスデ(熱帯)との接触,街路及びハイウェイ,202101,202051,V
3,X24   5 ムカデ及び有毒ヤスデ(熱帯)との接触,商業及びサービス施設,202102,202051,V
3,X24   6 ムカデ及び有毒ヤスデ(熱帯)との接触,工業用地域及び建築現場,202103,202051,V
3,X24   7 ムカデ及び有毒ヤスデ(熱帯)との接触,農場,202104,202051,V
3,X24   8 ムカデ及び有毒ヤスデ(熱帯)との接触,その他の明示された場所,202105,202051,V
3,X24   9 ムカデ及び有毒ヤスデ(熱帯)との接触,詳細不明の場所,202106,202051,V
3,X25 その他の有毒節足動物との接触,202107,202051,V
3,X25   0 その他の有毒節足動物との接触,家(庭),202108,202051,V
3,X25   1 その他の有毒節足動物との接触,居住施設,202109,202051,V
3,X25   2 その他の有毒節足動物との接触,学校,施設及び公共の地域,202110,202051,V
3,X25   3 その他の有毒節足動物との接触,スポーツ施設及び競技施設,202111,202051,V
3,X25   4 その他の有毒節足動物との接触,街路及びハイウェイ,202112,202051,V
3,X25   5 その他の有毒節足動物との接触,商業及びサービス施設,202113,202051,V
3,X25   6 その他の有毒節足動物との接触,工業用地域及び建築現場,202114,202051,V
3,X25   7 その他の有毒節足動物との接触,農場,202115,202051,V
3,X25   8 その他の有毒節足動物との接触,その他の明示された場所,202116,202051,V
3,X25   9 その他の有毒節足動物との接触,詳細不明の場所,202117,202051,V
3,X26 有毒海生動植物との接触,202118,202051,V
3,X26   0 有毒海生動植物との接触,家(庭),202119,202051,V
3,X26   1 有毒海生動植物との接触,居住施設,202120,202051,V
3,X26   2 有毒海生動植物との接触,学校,施設及び公共の地域,202121,202051,V
3,X26   3 有毒海生動植物との接触,スポーツ施設及び競技施設,202122,202051,V
3,X26   4 有毒海生動植物との接触,街路及びハイウェイ,202123,202051,V
3,X26   5 有毒海生動植物との接触,商業及びサービス施設,202124,202051,V
3,X26   6 有毒海生動植物との接触,工業用地域及び建築現場,202125,202051,V
3,X26   7 有毒海生動植物との接触,農場,202126,202051,V
3,X26   8 有毒海生動植物との接触,その他の明示された場所,202127,202051,V
3,X26   9 有毒海生動植物との接触,詳細不明の場所,202128,202051,V
3,X27 その他の明示された有毒動物との接触,202129,202051,V
3,X27   0 その他の明示された有毒動物との接触,家(庭),202130,202051,V
3,X27   1 その他の明示された有毒動物との接触,居住施設,202131,202051,V
3,X27   2 その他の明示された有毒動物との接触,学校,施設及び公共の地域,202132,202051,V
3,X27   3 その他の明示された有毒動物との接触,スポーツ施設及び競技施設,202133,202051,V
3,X27   4 その他の明示された有毒動物との接触,街路及びハイウェイ,202134,202051,V
3,X27   5 その他の明示された有毒動物との接触,商業及びサービス施設,202135,202051,V
3,X27   6 その他の明示された有毒動物との接触,工業用地域及び建築現場,202136,202051,V
3,X27   7 その他の明示された有毒動物との接触,農場,202137,202051,V
3,X27   8 その他の明示された有毒動物との接触,その他の明示された場所,202138,202051,V
3,X27   9 その他の明示された有毒動物との接触,詳細不明の場所,202139,202051,V
3,X28 その他の明示された有毒植物との接触,202140,202051,V
3,X28   0 その他の明示された有毒植物との接触,家(庭),202141,202051,V
3,X28   1 その他の明示された有毒植物との接触,居住施設,202142,202051,V
3,X28   2 その他の明示された有毒植物との接触,学校,施設及び公共の地域,202143,202051,V
3,X28   3 その他の明示された有毒植物との接触,スポーツ施設及び競技施設,202144,202051,V
3,X28   4 その他の明示された有毒植物との接触,街路及びハイウェイ,202145,202051,V
3,X28   5 その他の明示された有毒植物との接触,商業及びサービス施設,202146,202051,V
3,X28   6 その他の明示された有毒植物との接触,工業用地域及び建築現場,202147,202051,V
3,X28   7 その他の明示された有毒植物との接触,農場,202148,202051,V
3,X28   8 その他の明示された有毒植物との接触,その他の明示された場所,202149,202051,V
3,X28   9 その他の明示された有毒植物との接触,詳細不明の場所,202150,202051,V
3,X29 詳細不明の有毒動植物との接触,202151,202051,V
3,X29   0 詳細不明の有毒動植物との接触,家(庭),202152,202051,V
3,X29   1 詳細不明の有毒動植物との接触,居住施設,202153,202051,V
3,X29   2 詳細不明の有毒動植物との接触,学校,施設及び公共の地域,202154,202051,V
3,X29   3 詳細不明の有毒動植物との接触,スポーツ施設及び競技施設,202155,202051,V
3,X29   4 詳細不明の有毒動植物との接触,街路及びハイウェイ,202156,202051,V
3,X29   5 詳細不明の有毒動植物との接触,商業及びサービス施設,202157,202051,V
3,X29   6 詳細不明の有毒動植物との接触,工業用地域及び建築現場,202158,202051,V
3,X29   7 詳細不明の有毒動植物との接触,農場,202159,202051,V
3,X29   8 詳細不明の有毒動植物との接触,その他の明示された場所,202160,202051,V
3,X29   9 詳細不明の有毒動植物との接触,詳細不明の場所,202161,202051,V
2,(X30-X39) 自然の力への曝露(X30-X39),202162,200001,V
3,X30 自然の過度の高温への曝露,202163,202162,V
3,X30   0 自然の過度の高温への曝露,家(庭),202164,202162,V
3,X30   1 自然の過度の高温への曝露,居住施設,202165,202162,V
3,X30   2 自然の過度の高温への曝露,学校,施設及び公共の地域,202166,202162,V
3,X30   3 自然の過度の高温への曝露,スポーツ施設及び競技施設,202167,202162,V
3,X30   4 自然の過度の高温への曝露,街路及びハイウェイ,202168,202162,V
3,X30   5 自然の過度の高温への曝露,商業及びサービス施設,202169,202162,V
3,X30   6 自然の過度の高温への曝露,工業用地域及び建築現場,202170,202162,V
3,X30   7 自然の過度の高温への曝露,農場,202171,202162,V
3,X30   8 自然の過度の高温への曝露,その他の明示された場所,202172,202162,V
3,X30   9 自然の過度の高温への曝露,詳細不明の場所,202173,202162,V
3,X31 自然の過度の低温への曝露,202174,202162,V
3,X31   0 自然の過度の低温への曝露,家(庭),202175,202162,V
3,X31   1 自然の過度の低温への曝露,居住施設,202176,202162,V
3,X31   2 自然の過度の低温への曝露,学校,施設及び公共の地域,202177,202162,V
3,X31   3 自然の過度の低温への曝露,スポーツ施設及び競技施設,202178,202162,V
3,X31   4 自然の過度の低温への曝露,街路及びハイウェイ,202179,202162,V
3,X31   5 自然の過度の低温への曝露,商業及びサービス施設,202180,202162,V
3,X31   6 自然の過度の低温への曝露,工業用地域及び建築現場,202181,202162,V
3,X31   7 自然の過度の低温への曝露,農場,202182,202162,V
3,X31   8 自然の過度の低温への曝露,その他の明示された場所,202183,202162,V
3,X31   9 自然の過度の低温への曝露,詳細不明の場所,202184,202162,V
3,X32 日光への曝露,202185,202162,V
3,X32   0 日光への曝露,家(庭),202186,202162,V
3,X32   1 日光への曝露,居住施設,202187,202162,V
3,X32   2 日光への曝露,学校,施設及び公共の地域,202188,202162,V
3,X32   3 日光への曝露,スポーツ施設及び競技施設,202189,202162,V
3,X32   4 日光への曝露,街路及びハイウェイ,202190,202162,V
3,X32   5 日光への曝露,商業及びサービス施設,202191,202162,V
3,X32   6 日光への曝露,工業用地域及び建築現場,202192,202162,V
3,X32   7 日光への曝露,農場,202193,202162,V
3,X32   8 日光への曝露,その他の明示された場所,202194,202162,V
3,X32   9 日光への曝露,詳細不明の場所,202195,202162,V
3,X33 落雷による受傷者,202196,202162,V
3,X33   0 落雷による受傷者,家(庭),202197,202162,V
3,X33   1 落雷による受傷者,居住施設,202198,202162,V
3,X33   2 落雷による受傷者,学校,施設及び公共の地域,202199,202162,V
3,X33   3 落雷による受傷者,スポーツ施設及び競技施設,202200,202162,V
3,X33   4 落雷による受傷者,街路及びハイウェイ,202201,202162,V
3,X33   5 落雷による受傷者,商業及びサービス施設,202202,202162,V
3,X33   6 落雷による受傷者,工業用地域及び建築現場,202203,202162,V
3,X33   7 落雷による受傷者,農場,202204,202162,V
3,X33   8 落雷による受傷者,その他の明示された場所,202205,202162,V
3,X33   9 落雷による受傷者,詳細不明の場所,202206,202162,V
3,X34 地震による受傷者,202207,202162,V
3,X34   0 地震による受傷者,家(庭),202208,202162,V
3,X34   1 地震による受傷者,居住施設,202209,202162,V
3,X34   2 地震による受傷者,学校,施設及び公共の地域,202210,202162,V
3,X34   3 地震による受傷者,スポーツ施設及び競技施設,202211,202162,V
3,X34   4 地震による受傷者,街路及びハイウェイ,202212,202162,V
3,X34   5 地震による受傷者,商業及びサービス施設,202213,202162,V
3,X34   6 地震による受傷者,工業用地域及び建築現場,202214,202162,V
3,X34   7 地震による受傷者,農場,202215,202162,V
3,X34   8 地震による受傷者,その他の明示された場所,202216,202162,V
3,X34   9 地震による受傷者,詳細不明の場所,202217,202162,V
3,X34.0 地震による地殻変動の受傷者,202218,202162,V
3,X34.0 0 地震による地殻変動の受傷者,家(庭),202219,202162,V
3,X34.0 1 地震による地殻変動の受傷者,居住施設,202220,202162,V
3,X34.0 2 地震による地殻変動の受傷者,学校,施設及び公共の地域,202221,202162,V
3,X34.0 3 地震による地殻変動の受傷者,スポーツ施設及び競技施設,202222,202162,V
3,X34.0 4 地震による地殻変動の受傷者,街路及びハイウェイ,202223,202162,V
3,X34.0 5 地震による地殻変動の受傷者,商業及びサービス施設,202224,202162,V
3,X34.0 6 地震による地殻変動の受傷者,工業用地域及び建築現場,202225,202162,V
3,X34.0 7 地震による地殻変動の受傷者,農場,202226,202162,V
3,X34.0 8 地震による地殻変動の受傷者,その他の明示された場所,202227,202162,V
3,X34.0 9 地震による地殻変動の受傷者,詳細不明の場所,202228,202162,V
3,X34.1 津波による受傷者,202229,202162,V
3,X34.1 0 津波による受傷者,家(庭),202230,202162,V
3,X34.1 1 津波による受傷者,居住施設,202231,202162,V
3,X34.1 2 津波による受傷者,学校,施設及び公共の地域,202232,202162,V
3,X34.1 3 津波による受傷者,スポーツ施設及び競技施設,202233,202162,V
3,X34.1 4 津波による受傷者,街路及びハイウェイ,202234,202162,V
3,X34.1 5 津波による受傷者,商業及びサービス施設,202235,202162,V
3,X34.1 6 津波による受傷者,工業用地域及び建築現場,202236,202162,V
3,X34.1 7 津波による受傷者,農場,202237,202162,V
3,X34.1 8 津波による受傷者,その他の明示された場所,202238,202162,V
3,X34.1 9 津波による受傷者,詳細不明の場所,202239,202162,V
3,X34.8 地震によるその他の明示された影響の受傷者,202240,202162,V
3,X34.8 0 地震によるその他の明示された影響の受傷者,家(庭),202241,202162,V
3,X34.8 1 地震によるその他の明示された影響の受傷者,居住施設,202242,202162,V
3,X34.8 2 地震によるその他の明示された影響の受傷者,学校,施設及び公共の地域,202243,202162,V
3,X34.8 3 地震によるその他の明示された影響の受傷者,スポーツ施設及び競技施設,202244,202162,V
3,X34.8 4 地震によるその他の明示された影響の受傷者,街路及びハイウェイ,202245,202162,V
3,X34.8 5 地震によるその他の明示された影響の受傷者,商業及びサービス施設,202246,202162,V
3,X34.8 6 地震によるその他の明示された影響の受傷者,工業用地域及び建築現場,202247,202162,V
3,X34.8 7 地震によるその他の明示された影響の受傷者,農場,202248,202162,V
3,X34.8 8 地震によるその他の明示された影響の受傷者,その他の明示された場所,202249,202162,V
3,X34.8 9 地震によるその他の明示された影響の受傷者,詳細不明の場所,202250,202162,V
3,X34.9 地震による詳細不明の影響の受傷者,202251,202162,V
3,X34.9 0 地震による詳細不明の影響の受傷者,家(庭),202252,202162,V
3,X34.9 1 地震による詳細不明の影響の受傷者,居住施設,202253,202162,V
3,X34.9 2 地震による詳細不明の影響の受傷者,学校,施設及び公共の地域,202254,202162,V
3,X34.9 3 地震による詳細不明の影響の受傷者,スポーツ施設及び競技施設,202255,202162,V
3,X34.9 4 地震による詳細不明の影響の受傷者,街路及びハイウェイ,202256,202162,V
3,X34.9 5 地震による詳細不明の影響の受傷者,商業及びサービス施設,202257,202162,V
3,X34.9 6 地震による詳細不明の影響の受傷者,工業用地域及び建築現場,202258,202162,V
3,X34.9 7 地震による詳細不明の影響の受傷者,農場,202259,202162,V
3,X34.9 8 地震による詳細不明の影響の受傷者,その他の明示された場所,202260,202162,V
3,X34.9 9 地震による詳細不明の影響の受傷者,詳細不明の場所,202261,202162,V
3,X35 火山の噴火による受傷者,202262,202162,V
3,X35   0 火山の噴火による受傷者,家(庭),202263,202162,V
3,X35   1 火山の噴火による受傷者,居住施設,202264,202162,V
3,X35   2 火山の噴火による受傷者,学校,施設及び公共の地域,202265,202162,V
3,X35   3 火山の噴火による受傷者,スポーツ施設及び競技施設,202266,202162,V
3,X35   4 火山の噴火による受傷者,街路及びハイウェイ,202267,202162,V
3,X35   5 火山の噴火による受傷者,商業及びサービス施設,202268,202162,V
3,X35   6 火山の噴火による受傷者,工業用地域及び建築現場,202269,202162,V
3,X35   7 火山の噴火による受傷者,農場,202270,202162,V
3,X35   8 火山の噴火による受傷者,その他の明示された場所,202271,202162,V
3,X35   9 火山の噴火による受傷者,詳細不明の場所,202272,202162,V
3,X36 なだれ,地すべり及びその他の地面の運動による受傷者,202273,202162,V
3,X36   0 なだれ,地すべり及びその他の地面の運動による受傷者,家(庭),202274,202162,V
3,X36   1 なだれ,地すべり及びその他の地面の運動による受傷者,居住施設,202275,202162,V
3,X36   2 なだれ,地すべり及びその他の地面の運動による受傷者,学校,施設及び公共の地域,202276,202162,V
3,X36   3 なだれ,地すべり及びその他の地面の運動による受傷者,スポーツ施設及び競技施設,202277,202162,V
3,X36   4 なだれ,地すべり及びその他の地面の運動による受傷者,街路及びハイウェイ,202278,202162,V
3,X36   5 なだれ,地すべり及びその他の地面の運動による受傷者,商業及びサービス施設,202279,202162,V
3,X36   6 なだれ,地すべり及びその他の地面の運動による受傷者,工業用地域及び建築現場,202280,202162,V
